id,host_id,host_response_rate,host_acceptance_rate,host_is_superhost,host_has_profile_pic,host_identity_verified,latitude,longitude,accommodates,bathrooms,bedrooms,beds,price,minimum_nights_avg_ntm,maximum_nights_avg_ntm,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,response_time_num,type_num,license_tf,host_location_tf,host_verifications_num,amenities_num,host_duration,pop_past,pop_future,popularity
13908739,3655509,100,100.0,t,t,t,47.67152,-122.29313,3,1.0,1.0,1.0,88.0,2.0,1125.0,4.8,4.92,4.85,4.97,4.95,4.93,4.85,f,1,5,3,t,t,2,42,3730,0.32,0.36,0.6799999999999999
13913909,71374903,100,100.0,t,t,f,47.72533,-122.32682,4,1.0,1.0,2.0,107.0,2.3,1125.0,4.75,4.83,4.92,4.94,4.98,4.8,4.77,t,1,5,3,t,t,2,30,2405,-0.6,-0.71,-1.31
13925303,53552204,100,99.0,t,t,t,47.66486,-122.30583,1,1.5,1.0,1.0,78.0,1.0,1125.0,4.66,4.75,4.71,4.88,4.92,4.76,4.54,t,5,5,2,t,t,2,43,2530,-0.82,-0.71,-1.5299999999999998
13935333,54669634,100,100.0,f,t,f,47.53723,-122.35582,2,1.0,1.0,1.0,90.0,30.0,60.0,4.6,4.67,4.77,4.84,4.93,4.67,4.63,t,8,5,3,f,t,2,23,2522,0.74,-1.98,-1.24
13940437,37224930,100,100.0,t,t,t,47.60986,-122.29439,3,1.0,2.0,3.0,199.0,5.0,1125.0,4.82,4.9,4.82,4.98,5.0,4.88,4.74,t,1,5,3,t,t,2,46,2719,-0.84,-0.49,-1.33
13941977,14489132,100,100.0,f,t,t,47.65419,-122.34163,1,2.0,1.0,1.0,70.0,30.0,1125.0,4.93,4.86,5.0,4.93,4.93,5.0,4.93,t,1,4,2,t,t,2,31,3156,-0.97,-0.28,-1.25
13960559,48499062,0,89.0,t,t,t,47.53398,-122.38407,4,1.5,2.0,2.0,220.0,30.0,1125.0,4.97,4.97,4.92,4.98,4.97,4.89,4.94,f,1,1,3,t,t,2,38,2589,-0.77,1.11,0.3400000000000001
13961307,42432496,100,100.0,f,t,t,47.59098,-122.31617,6,1.0,2.0,2.0,203.0,1.0,1125.0,4.79,4.79,4.54,4.95,4.93,4.91,4.67,t,1,5,3,t,t,3,37,2665,0.11,0.79,0.9
13981404,7076008,100,97.0,t,t,t,47.64001,-122.2771,2,1.0,1.0,1.0,125.0,1.0,21.0,4.87,4.91,4.98,4.98,4.96,4.96,4.73,f,2,5,3,t,t,2,15,3457,-0.28,-0.49,-0.77
13994043,27128557,0,100.0,t,t,f,47.61261,-122.30236,2,1.0,1.0,1.0,159.0,1.0,1125.0,4.96,4.97,4.98,4.95,4.98,4.84,4.88,t,3,1,3,t,t,2,25,2868,1.03,1.11,2.14
14010358,14765995,100,97.0,t,t,t,47.67571,-122.38389,4,1.0,1.0,2.0,148.0,3.0,1125.0,4.88,4.9,4.97,4.94,4.97,4.94,4.86,f,1,5,3,t,t,2,19,2340,0.13,0.36,0.49
14010379,7390401,100,100.0,f,t,t,47.609661,-122.344788,4,1.0,2.0,2.0,368.0,4.0,1125.0,4.85,4.92,4.86,4.76,4.95,4.99,4.74,t,1,5,3,t,f,2,38,3440,-0.42,0.15,-0.27
14011625,17269911,100,100.0,t,t,t,47.67463,-122.33147,2,1.0,0.0,2.0,114.0,1.0,1125.0,4.89,4.95,4.85,4.98,4.95,4.94,4.83,t,6,5,3,t,t,2,28,2559,3.14,0.25,3.39
14025287,76993344,100,100.0,t,t,t,47.61522,-122.29831,8,1.5,3.0,4.0,209.0,3.0,1125.0,4.92,4.92,4.86,4.97,4.98,4.92,4.83,t,1,5,3,t,t,2,27,2374,-0.05,-0.17,-0.22000000000000003
14042945,63674214,96,50.0,f,t,t,47.66169,-122.34127,2,1.0,1.0,2.0,147.0,30.0,1125.0,4.78,4.9,4.84,4.82,4.73,4.9,4.57,f,9,5,3,t,f,2,29,2456,-0.53,1.11,0.5800000000000001
14049107,36436545,100,99.0,t,t,t,47.65979,-122.27697,2,1.0,1.0,1.0,95.0,1.0,1125.0,4.91,4.99,4.92,4.99,4.99,4.86,4.94,f,1,4,2,t,t,2,13,2728,0.71,-0.17,0.5399999999999999
14070994,2754788,100,98.0,t,t,t,47.65864,-122.36143,4,1.0,1.0,2.0,138.0,2.0,1125.0,4.71,4.78,4.84,4.85,4.81,4.81,4.69,f,2,5,3,t,t,2,48,3819,-0.24,1.11,0.8700000000000001
14084566,50596206,100,99.0,t,t,t,47.58583,-122.29436,2,1.0,1.0,1.0,100.0,1.0,30.0,5.0,5.0,5.0,5.0,5.0,4.9,4.97,f,2,5,2,t,t,2,10,2562,-0.22,1.11,0.8900000000000001
14103694,9359786,100,100.0,t,t,t,47.60968,-122.30479,6,1.0,2.0,2.0,279.0,3.0,1125.0,4.98,4.99,4.95,5.0,5.0,4.95,4.92,f,1,5,3,t,t,2,40,3348,-0.34,0.79,0.45
14108275,4791197,100,98.0,f,t,t,47.67836,-122.34729,4,1.0,2.0,2.0,99.0,2.0,1125.0,4.78,4.85,4.86,4.97,4.95,4.92,4.76,f,1,4,3,t,t,2,56,3610,0.24,1.11,1.35
14108770,75505193,100,100.0,t,t,t,47.64581,-122.30807,2,1.0,0.0,1.0,114.0,3.0,1125.0,4.88,4.95,4.86,4.97,4.93,4.98,4.92,t,2,5,3,t,t,2,29,2381,0.12,0.47,0.59
14128202,7940078,100,91.0,f,t,f,47.65325,-122.35502,2,1.5,1.0,1.0,92.0,2.0,1125.0,4.5,4.82,4.61,4.88,4.94,5.0,4.88,f,3,5,2,t,t,3,24,3415,-1.03,1.11,0.08000000000000007
14133989,85076667,100,100.0,t,t,t,47.66181,-122.35194,1,2.0,1.0,1.0,59.0,30.0,1125.0,4.47,4.5,4.12,4.88,4.81,4.81,4.44,t,10,5,2,f,t,2,44,2333,-1.06,-2.09,-3.15
14166071,39233972,100,100.0,t,t,t,47.69654,-122.35137,4,1.0,1.0,2.0,125.0,2.0,1125.0,4.92,4.95,4.89,4.99,4.98,4.91,4.89,f,1,4,3,t,t,3,32,2698,-0.65,-0.17,-0.8200000000000001
14166842,85720083,100,100.0,t,t,f,47.63895,-122.34742,2,1.0,1.0,1.0,111.0,1.0,1125.0,4.92,4.95,4.81,4.97,4.99,4.97,4.94,t,1,5,2,t,t,2,50,2330,1.82,0.57,2.39
14167055,43281593,0,0.0,f,t,t,47.64644,-122.39376,2,1.0,1.0,1.0,98.0,30.0,1125.0,4.78,4.89,4.44,5.0,5.0,4.67,4.67,f,2,1,2,f,t,2,15,2655,-1.11,-0.49,-1.6
14183117,3074414,94,95.0,f,t,t,47.66293,-122.31369,2,1.0,1.0,1.0,120.0,1.0,1125.0,4.23,4.35,4.38,4.58,4.53,4.58,4.15,t,115,4,3,t,t,2,35,3788,-0.91,-0.71,-1.62
14186845,24988433,100,100.0,t,t,t,47.63461,-122.36677,2,1.0,0.0,1.0,116.0,2.0,1125.0,4.96,4.96,4.9,5.0,4.99,4.97,4.93,t,1,5,3,t,t,2,29,2913,0.6,0.15,0.75
14187192,18947211,100,100.0,t,t,t,47.61535,-122.34131,2,1.0,0.0,1.0,130.0,2.0,1125.0,4.92,4.97,4.95,4.96,4.96,4.97,4.87,t,2,5,3,t,t,2,18,3059,1.82,1.11,2.93
14201915,86165300,100,100.0,t,t,t,47.56564,-122.26987,2,1.0,1.0,1.0,85.0,30.0,1125.0,4.9,4.85,4.92,5.0,4.94,4.96,4.83,t,1,5,2,t,t,2,30,2328,-0.86,0.47,-0.39
14213134,84774732,100,100.0,t,t,t,47.5766,-122.41501,2,1.0,1.0,1.0,174.0,2.0,1125.0,5.0,4.98,5.0,4.98,5.0,4.99,4.92,t,2,5,3,t,t,2,58,2335,0.46,0.04,0.5
14217071,3074414,94,95.0,f,t,t,47.6584,-122.31743,4,1.0,1.0,2.0,114.0,1.0,1125.0,4.05,4.3,4.45,4.32,4.32,4.58,4.11,f,115,4,3,t,t,2,26,3788,-1.04,1.11,0.07000000000000006
14220168,72207110,100,100.0,t,t,t,47.71758,-122.28934,2,1.0,1.0,1.0,88.0,1.0,1125.0,4.96,4.99,4.96,4.99,4.98,4.88,4.93,f,1,5,2,t,t,2,37,2400,0.03,0.25,0.28
14240147,24228450,0,86.0,f,t,t,47.55283,-122.26943,4,1.0,1.0,4.0,100.0,30.0,120.0,4.9,4.93,4.85,5.0,4.99,4.81,4.92,f,1,1,3,f,t,2,43,2935,-0.51,1.11,0.6000000000000001
14410216,3074414,94,95.0,f,t,t,47.65907,-122.31588,2,1.0,1.0,1.0,117.0,2.0,1125.0,4.48,4.35,4.61,4.83,4.57,4.83,4.48,f,115,4,3,t,t,2,37,3788,-1.02,-1.02,-2.04
14455104,89042696,95,100.0,f,t,t,47.59865,-122.29651,14,2.0,4.0,4.0,177.0,1.3,1125.0,4.6,4.76,4.59,4.79,4.8,4.79,4.73,t,1,5,3,t,t,2,35,2313,0.42,0.36,0.78
14465929,70667886,100,71.0,t,t,f,47.62863,-122.30542,6,3.5,3.0,3.0,689.0,7.0,1125.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,1,4,3,t,t,1,26,2409,-1.1,0.79,-0.31000000000000005
14468790,89175627,100,80.0,t,t,t,47.61598707112599,-122.29401820587232,2,1.0,1.0,1.0,127.0,7.0,29.0,4.98,5.0,4.98,5.0,5.0,4.96,4.89,f,1,3,3,t,t,2,30,2313,-0.68,-0.71,-1.3900000000000001
14473862,1227807,100,60.0,f,t,t,47.64116,-122.30069,2,1.0,2.0,2.0,151.0,6.0,21.0,4.97,4.97,4.97,5.0,5.0,4.93,4.93,f,1,5,3,t,t,2,27,4090,-0.94,0.79,-0.1499999999999999
14495593,3074414,94,95.0,f,t,t,47.65761,-122.31607,4,1.0,1.0,2.0,125.0,3.0,1125.0,4.18,4.5,4.41,4.45,4.27,4.73,3.95,f,115,4,3,t,t,2,22,3788,-1.02,0.79,-0.22999999999999998
14502893,83094329,100,100.0,t,t,t,47.67147,-122.3646,2,1.0,0.0,1.0,100.0,3.0,1125.0,4.84,4.92,4.95,4.95,4.98,4.92,4.82,t,1,5,3,t,f,2,26,2343,-0.74,1.0,0.26
14522498,88020855,100,100.0,t,t,t,47.64096,-122.35202,4,1.0,1.0,2.0,119.0,3.9,1125.0,4.91,4.95,4.95,4.95,4.98,4.92,4.83,f,3,5,3,t,t,2,44,2319,0.24,-0.17,0.06999999999999998
14555211,25971312,100,100.0,t,t,t,47.60014,-122.32646,1,2.0,1.0,1.0,55.0,30.0,1125.0,4.75,4.83,4.71,4.91,4.94,4.82,4.81,t,4,5,1,f,t,2,9,2890,0.35,-1.13,-0.7799999999999999
14577606,90344123,100,100.0,t,t,t,47.63899,-122.36483,2,1.0,1.0,1.0,70.0,2.0,1125.0,4.75,4.92,4.81,4.94,4.93,4.97,4.77,f,1,5,3,t,t,2,19,2307,-0.03,0.68,0.65
14592693,6807326,100,100.0,t,t,t,47.61335,-122.31155,6,3.0,3.0,3.0,339.0,2.0,28.0,4.83,4.9,4.82,4.98,4.95,4.93,4.74,f,2,4,3,t,t,2,37,3472,0.19,-0.81,-0.6200000000000001
14610580,40243315,100,100.0,f,t,t,47.61756,-122.34662,4,1.0,0.0,2.0,145.0,30.0,1125.0,4.56,4.73,4.39,4.86,4.89,4.93,4.6,t,1,5,3,t,t,2,30,2687,1.8,0.79,2.59
14670084,32012113,100,40.0,f,t,t,47.65525,-122.34327,6,1.0,4.0,4.0,289.0,30.0,38.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,1,3,3,t,t,2,65,2785,-1.13,1.11,-0.019999999999999796
14683894,78286472,100,99.0,t,t,t,47.58579,-122.31092,3,1.5,1.0,1.0,99.0,1.0,1125.0,4.92,4.96,4.98,4.98,4.96,4.81,4.86,f,3,5,2,t,t,3,56,2367,0.45,-0.39,0.06
14696993,13786062,100,99.0,t,t,t,47.66762,-122.33086,2,1.0,1.0,1.0,130.0,4.0,1125.0,4.88,4.94,4.82,4.98,4.97,4.92,4.89,t,5,5,3,t,t,2,44,3175,0.5,0.47,0.97
14708936,91502675,100,93.0,f,t,t,47.70283,-122.29219,1,1.0,1.0,1.0,69.0,30.0,1125.0,4.66,4.54,4.66,4.85,4.85,4.76,4.79,f,2,5,2,t,t,2,33,2300,-0.94,-1.24,-2.1799999999999997
14711760,87816533,80,98.0,t,t,f,47.60427,-122.30702,6,1.0,2.0,3.0,141.0,30.0,1125.0,4.92,4.93,4.82,4.96,4.96,4.91,4.86,t,2,5,3,t,t,3,36,2320,0.12,-0.07,0.04999999999999999
14716424,282364,0,0.0,f,t,f,47.65881,-122.32928,10,2.5,4.0,5.0,525.0,30.0,30.0,5.0,4.8,4.8,5.0,5.0,5.0,4.9,f,1,1,3,t,t,2,40,4414,-1.1,-1.77,-2.87
14716499,91586609,100,88.0,t,t,t,47.65882,-122.33235,2,1.0,1.0,2.0,99.0,3.0,1125.0,4.98,4.95,5.0,5.0,5.0,5.0,4.95,f,1,5,3,t,t,2,49,2299,-0.84,0.79,-0.04999999999999993
14717074,21922223,100,100.0,t,t,t,47.58178922776756,-122.29517794200082,3,1.0,1.0,2.0,159.0,2.0,1125.0,4.95,4.94,4.96,4.98,4.98,4.89,4.89,t,1,5,3,t,t,2,45,2994,-0.02,-0.07,-0.09000000000000001
14760988,1838818,100,100.0,t,t,t,47.60145,-122.33085,2,1.0,0.0,1.0,180.0,2.0,1125.0,4.84,4.94,4.94,4.97,4.99,4.77,4.74,f,6,4,3,t,t,3,30,3936,0.23,0.47,0.7
14790343,11246556,100,88.0,t,t,t,47.64168,-122.37407,4,1.0,0.0,2.0,146.0,1.4,30.0,4.95,4.97,4.97,4.96,4.99,4.88,4.91,f,1,5,3,t,t,2,50,3254,0.7,0.79,1.49
14798986,92376697,100,100.0,t,t,t,47.6388,-122.38795,6,2.0,2.0,3.0,283.0,1.4,1125.0,5.0,4.98,5.0,5.0,5.0,4.98,4.98,t,1,5,3,t,f,2,56,2294,1.69,0.04,1.73
14841017,89929099,100,100.0,f,t,t,47.63126,-122.31044,6,2.0,3.0,3.0,304.0,2.0,1125.0,4.93,4.97,4.9,4.96,4.97,4.95,4.85,t,1,5,3,t,t,2,41,2309,0.33,-0.28,0.04999999999999999
14855437,2834838,100,0.0,f,t,t,47.66954,-122.36523,2,1.0,1.0,1.0,69.0,30.0,1125.0,4.95,4.95,4.97,4.95,4.95,4.89,4.87,f,1,3,2,t,t,3,36,3810,-0.29,1.11,0.8200000000000001
14872179,5644416,92,99.0,t,t,t,47.62854,-122.34455,2,1.0,1.0,1.0,178.0,1.0,1125.0,4.86,4.96,4.89,4.87,4.93,4.91,4.79,t,2,5,3,t,t,2,18,3545,1.11,0.68,1.79
14872823,81340762,100,100.0,t,t,t,47.56978,-122.29253,3,2.0,1.0,2.0,60.0,1.0,1125.0,4.68,4.82,4.67,4.82,4.71,4.55,4.7,t,2,5,2,t,t,2,50,2352,-0.2,1.11,0.9100000000000001
14886497,15286874,100,68.0,t,t,t,47.67064,-122.29151,2,1.0,1.0,2.0,60.0,2.0,30.0,4.99,4.98,4.96,5.0,4.95,4.9,4.97,f,1,4,2,t,t,2,45,3138,-0.64,1.11,0.4700000000000001
14902010,88232958,100,100.0,t,t,t,47.62188,-122.30232,2,1.0,1.0,1.0,105.0,2.0,1125.0,4.97,4.97,4.96,4.97,4.98,4.91,4.93,t,1,5,3,t,t,2,41,2318,0.46,0.57,1.03
14902204,55061165,100,100.0,t,t,t,47.67589,-122.3879,2,1.0,0.0,1.0,98.0,2.1,9.9,4.99,5.0,5.0,5.0,5.0,4.96,4.96,t,1,5,3,t,t,2,14,2519,2.49,1.11,3.6000000000000005
14903598,78134139,99,100.0,t,t,t,47.57802,-122.41361,2,1.0,0.0,1.0,131.0,2.0,1125.0,4.74,4.91,4.9,4.87,4.93,4.97,4.69,t,11,5,3,t,f,3,43,2368,0.32,-1.02,-0.7
14915363,91502675,100,93.0,f,t,t,47.70285,-122.29001,1,1.0,1.0,1.0,64.0,30.0,30.0,4.7,4.59,4.48,4.96,4.74,4.65,4.65,f,2,5,2,t,t,2,24,2300,-0.99,1.11,0.1200000000000001
14917821,14012754,100,100.0,t,t,t,47.65587,-122.35574,4,1.0,1.0,2.0,90.0,30.0,1125.0,4.93,4.96,4.95,4.99,4.99,4.95,4.87,t,4,5,3,t,t,2,40,3169,-0.08,0.36,0.27999999999999997
14918819,75505193,100,100.0,t,t,t,47.64581,-122.30807,3,1.0,1.0,2.0,120.0,5.0,1125.0,4.87,4.92,4.86,4.97,4.95,4.91,4.85,t,2,5,3,t,t,2,34,2381,-0.06,0.68,0.6200000000000001
14928686,81340762,100,100.0,t,t,t,47.56917,-122.29388,3,2.0,1.0,3.0,60.0,1.0,1125.0,4.48,4.78,4.74,4.81,4.62,4.51,4.62,t,2,5,2,t,t,2,50,2352,0.03,0.25,0.28
14991780,60805143,100,89.0,f,t,t,47.62109,-122.31637,14,2.5,6.0,10.0,391.0,3.0,1125.0,4.61,4.74,4.72,4.91,4.88,4.97,4.68,f,1,4,3,t,t,2,31,2477,-0.71,-0.6,-1.31
15028921,23549241,100,98.0,t,t,t,47.65655,-122.33763,2,1.0,1.0,1.0,190.0,2.0,1125.0,4.98,4.99,4.99,4.99,4.99,4.95,4.93,t,1,5,3,t,t,2,32,2952,-0.23,0.47,0.23999999999999996
15053620,11398060,100,100.0,t,t,t,47.61909,-122.31879,3,1.0,1.0,2.0,139.0,1.0,1125.0,4.86,4.94,4.9,4.98,4.93,4.96,4.75,t,1,5,3,t,t,2,21,3249,2.05,-0.39,1.6599999999999997
15109066,74727763,100,88.0,t,t,t,47.58301,-122.29066,2,1.0,1.0,1.0,70.0,30.0,1125.0,4.87,4.89,4.95,4.96,4.96,4.82,4.75,f,2,4,3,t,t,2,38,2385,-0.42,1.11,0.6900000000000002
15111676,5797957,100,100.0,t,t,t,47.68631,-122.34131,4,2.0,2.0,2.0,181.0,2.0,1125.0,4.79,4.85,4.78,4.96,4.99,4.98,4.69,t,1,5,3,t,t,2,35,3535,-0.36,1.11,0.7500000000000001
15117022,91879440,0,0.0,f,t,t,47.6387,-122.35448,3,1.0,0.0,1.0,200.0,30.0,30.0,4.96,4.95,4.97,4.97,4.95,4.96,4.83,t,1,1,3,t,t,2,23,2298,-0.67,0.47,-0.20000000000000007
15159094,86916137,100,100.0,t,t,t,47.55997,-122.26784,3,1.0,1.0,1.0,164.0,2.0,1125.0,4.9,4.94,4.97,5.0,4.98,4.91,4.88,t,1,5,3,t,t,2,60,2324,0.35,-0.17,0.17999999999999997
15160598,14416668,100,100.0,t,t,t,47.56783,-122.28526,4,1.0,1.0,2.0,129.0,2.0,1125.0,4.76,4.91,4.87,4.92,4.96,4.6,4.73,t,1,5,3,t,t,2,46,3159,0.02,-1.45,-1.43
15164797,17581212,100,100.0,t,t,t,47.58052,-122.39735,2,1.0,0.0,1.0,101.0,2.0,1125.0,4.92,4.95,4.95,4.96,4.97,4.91,4.9,t,1,5,3,t,t,2,28,3082,0.02,0.57,0.59
15178392,96339756,100,70.0,f,t,t,47.60946,-122.33841,4,1.0,1.0,2.0,295.0,7.0,1125.0,4.94,4.95,4.91,4.92,4.91,4.97,4.88,f,1,4,3,t,f,2,35,2270,-0.72,-0.28,-1.0
15221864,4244686,100,100.0,f,t,t,47.62117,-122.30956,3,1.0,0.0,2.0,128.0,1.0,1125.0,4.63,4.8,4.69,4.73,4.84,4.9,4.67,t,1,5,3,t,t,3,31,3666,0.39,0.89,1.28
15281555,80750480,100,100.0,t,t,t,47.6702,-122.32972,4,1.0,0.0,3.0,92.0,3.0,1125.0,4.97,4.98,4.98,4.99,5.0,4.9,4.89,t,1,5,3,t,t,3,41,2355,-0.39,1.0,0.61
15298636,88569866,100,100.0,t,t,t,47.64429,-122.32257,2,1.0,1.0,1.0,80.0,21.0,1125.0,4.95,4.98,4.98,4.98,4.98,4.84,4.93,t,3,5,2,t,t,2,35,2316,-0.3,1.11,0.81
15299294,97413943,100,97.0,t,t,t,47.62753,-122.35913,4,1.0,1.0,1.0,274.0,2.0,1125.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,3,5,3,t,t,2,30,2262,-1.05,1.11,0.06000000000000005
15299300,44468800,100,100.0,f,t,t,47.65332,-122.35046,4,1.0,1.0,2.0,109.0,1.0,1125.0,4.72,4.81,4.8,4.95,4.97,4.97,4.73,f,3,5,3,t,f,3,43,2641,0.46,0.36,0.8200000000000001
15299411,44468800,100,100.0,f,t,t,47.65253,-122.34862,4,1.0,1.0,2.0,125.0,2.0,1125.0,4.8,4.9,4.94,4.92,4.96,4.96,4.79,f,3,5,3,t,f,3,31,2641,0.43,-0.07,0.36
15299612,2033580,100,98.0,t,t,t,47.6741,-122.39078,2,1.0,1.0,1.0,124.0,3.0,1125.0,4.9,4.97,4.92,4.91,4.89,4.94,4.84,f,3,5,3,t,t,2,44,3908,0.58,1.0,1.58
15337460,50246148,100,100.0,t,t,t,47.69394,-122.38228,4,1.0,1.0,2.0,149.0,3.0,1125.0,4.9,4.95,4.95,5.0,4.99,4.9,4.9,f,1,5,3,t,t,2,56,2567,0.3,-0.07,0.22999999999999998
15339233,117690392,0,0.0,f,t,t,47.56921,-122.38566,4,2.0,1.0,2.0,207.0,30.0,180.0,4.75,4.75,5.0,4.75,5.0,4.5,5.0,f,1,1,3,f,t,2,49,2117,-1.14,1.11,-0.029999999999999805
15359889,97413943,100,97.0,t,t,t,47.62875,-122.35869,4,1.0,2.0,2.0,357.0,4.0,1125.0,4.99,4.97,5.0,5.0,5.0,4.97,4.91,t,3,5,3,t,t,2,31,2262,-0.72,0.36,-0.36
15362150,54669634,100,100.0,f,t,f,47.53723,-122.35582,4,1.0,1.0,3.0,121.0,30.0,80.0,4.59,4.79,4.67,4.9,4.91,4.8,4.71,f,8,5,3,f,t,2,40,2522,-0.49,-1.98,-2.4699999999999998
15381188,54518454,100,98.0,t,t,t,47.60683,-122.33862,8,2.0,2.0,4.0,385.0,2.8,1125.0,4.81,4.96,4.89,4.96,5.0,4.96,4.59,f,10,5,3,t,t,2,55,2523,-0.97,0.36,-0.61
15407769,85152563,100,100.0,t,t,t,47.71615,-122.36326,3,1.0,1.0,2.0,111.0,2.0,1125.0,4.98,4.96,4.98,4.98,4.97,4.91,4.94,f,1,5,3,t,t,2,55,2333,1.4,0.57,1.9699999999999998
15407909,34002693,100,94.0,f,t,t,47.64381,-122.36719,12,3.5,5.0,7.0,793.0,2.0,365.0,4.98,4.95,4.99,4.94,4.93,4.94,4.86,f,1,4,3,t,t,2,52,2759,-0.34,-0.81,-1.1500000000000001
15408985,97413943,100,97.0,t,t,t,47.62692,-122.35748,4,1.0,2.0,2.0,357.0,4.0,1125.0,5.0,5.0,5.0,5.0,5.0,4.97,4.84,t,3,5,3,t,t,2,29,2262,-0.95,-0.39,-1.3399999999999999
15421724,19577324,100,100.0,f,t,t,47.67254,-122.38698,2,1.5,1.0,1.0,199.0,2.0,1125.0,4.9,4.87,4.83,5.0,4.93,4.97,4.9,f,1,5,3,t,t,3,47,3048,-0.96,1.11,0.15000000000000013
15424249,91766001,100,100.0,t,t,t,47.62593,-122.36077,2,1.0,1.0,1.0,79.0,30.0,63.0,4.81,4.87,4.68,4.87,4.97,5.0,4.87,f,1,3,2,f,t,3,34,2298,-0.96,1.11,0.15000000000000013
15438530,1318247,100,97.0,t,t,t,47.5855,-122.31244,6,1.0,2.0,3.0,232.0,2.3,1125.0,4.91,4.95,4.94,4.98,4.98,4.84,4.87,t,2,5,3,t,t,2,69,4068,1.18,-0.39,0.7899999999999999
15456841,95570325,100,100.0,t,t,t,47.67879,-122.36343,6,1.5,2.0,2.0,274.0,5.7,1125.0,4.95,4.97,4.93,4.98,4.99,4.88,4.8,f,1,5,3,t,t,3,72,2275,0.36,-0.17,0.18999999999999997
15464261,83564971,100,100.0,t,t,t,47.66853,-122.39325,4,1.0,2.0,2.0,260.0,1.6,1125.0,4.98,4.98,4.99,5.0,4.98,5.0,4.85,t,1,5,2,t,t,2,33,2341,0.02,-0.6,-0.58
15482578,99402000,100,100.0,t,t,t,47.66442,-122.35433,2,1.0,0.0,1.0,129.0,2.0,1125.0,4.98,4.98,4.98,4.99,4.99,4.95,4.86,t,1,5,3,t,f,2,30,2250,-0.46,1.11,0.6500000000000001
15537773,49819362,100,90.0,t,t,t,47.65051,-122.37506,4,1.0,2.0,3.0,204.0,14.4,1125.0,4.97,4.94,4.97,4.98,5.0,4.81,4.77,t,3,5,3,t,t,2,23,2573,0.26,0.57,0.83
15548833,28739796,83,100.0,f,t,t,47.63166,-122.30683,9,3.5,5.0,5.0,450.0,30.0,1125.0,4.93,4.95,4.95,4.98,5.0,4.98,4.9,f,1,3,3,t,t,2,27,2838,-0.89,1.0,0.10999999999999999
15550339,99528063,100,98.0,t,t,t,47.66123,-122.31913,7,1.0,2.0,4.0,298.0,2.0,1125.0,4.82,4.88,4.9,4.95,4.95,4.89,4.77,t,1,5,3,t,t,2,74,2249,1.17,0.04,1.21
15554062,100126629,100,100.0,t,t,t,47.61461,-122.34632,2,1.0,0.0,1.0,141.0,2.0,30.0,4.96,4.97,4.96,4.95,4.96,4.96,4.87,t,1,5,3,t,f,2,34,2244,1.25,1.11,2.3600000000000003
15625389,23130430,0,88.0,t,t,t,47.52831,-122.38773,2,1.0,0.0,2.0,80.0,2.0,15.0,4.94,4.96,4.98,5.0,4.98,4.94,4.95,f,1,1,3,t,t,2,34,2964,-0.46,1.11,0.6500000000000001
15633363,52009006,100,80.0,t,t,t,47.63732,-122.34143,3,2.0,5.0,3.0,168.0,30.0,1125.0,4.85,5.0,4.6,4.95,5.0,4.9,4.95,t,1,5,3,f,t,2,49,2545,-1.02,1.11,0.09000000000000008
15700294,10534771,80,91.0,t,t,t,47.61177,-122.34519,2,1.0,0.0,1.0,103.0,30.0,1125.0,4.79,4.93,4.57,4.79,4.79,4.86,4.86,f,2,4,3,f,f,2,31,3288,-1.02,0.89,-0.13
15746020,799089,100,100.0,t,t,t,47.65131,-122.38309,2,1.0,1.0,1.0,91.0,30.0,90.0,4.97,4.97,4.86,5.0,5.0,4.86,4.92,f,1,3,2,t,t,2,44,4172,-0.91,0.36,-0.55
15774993,33771988,0,0.0,f,t,f,47.6554,-122.33545,6,2.0,3.0,3.0,295.0,30.0,1125.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,1,1,3,f,f,2,15,2762,-1.15,1.11,-0.039999999999999813
15790340,88239283,100,100.0,t,t,t,47.61293,-122.32854,6,1.0,1.0,2.0,192.0,3.0,1125.0,4.77,4.77,4.84,4.95,4.93,4.97,4.86,t,2,5,3,t,t,2,38,2317,0.14,0.04,0.18000000000000002
15792703,22903020,100,100.0,t,t,f,47.58265,-122.39876,4,1.0,1.0,1.0,145.0,2.0,30.0,4.94,5.0,4.83,5.0,5.0,4.96,4.86,t,1,5,3,t,t,3,29,2970,-0.45,0.89,0.44
15816866,93010837,100,100.0,t,t,t,47.56077,-122.28043,4,1.0,2.0,2.0,166.0,2.0,1125.0,4.99,5.0,4.99,5.0,5.0,4.92,4.9,f,1,5,3,t,t,2,25,2291,0.46,1.11,1.57
15817305,5523365,100,100.0,f,t,t,47.60386,-122.31249,6,1.0,3.0,3.0,801.0,4.0,1125.0,4.94,4.94,4.96,4.96,4.94,4.9,4.9,t,3,5,3,t,t,3,20,3554,-0.46,-0.71,-1.17
15820436,71872719,100,98.0,f,t,t,47.61726,-122.34925,5,1.0,2.0,4.0,336.0,3.0,26.0,4.8,4.83,4.83,4.75,4.87,4.96,4.65,f,1,5,3,t,f,2,37,2402,0.82,0.04,0.86
